"","ImageId","CellId","Cell_CCR4Sm149Di_Sm149","Cell_CD15Dy164Di_Dy164","Cell_CD16Nd146Di_Nd146","Cell_CD206Tm169Di_Tm169","Cell_CD20Sm147Di_Sm147","Cell_CD30Ho165Di_Ho165","Cell_CD31Nd144Di_Nd144","Cell_CD34Sm152Di_Sm152","Cell_CD3Er170Di_Er170","Cell_CD45RAGd155Di_Gd155","Cell_CD45ROYb173Di_Yb173","Cell_CD4Gd156Di_Gd156","Cell_CD68Tb159Di_Tb159","Cell_CD8Dy162Di_Dy162","Cell_CXCR3Nd142Di_Nd142","Cell_CXCR5Yb171Di_Yb171","Cell_DNA2Ir191Di_Ir191","Cell_DNAIr193Di_Ir193","Cell_EphrinB2Er166Di_Er166","Cell_FOXP3Dy163Di_Dy163","Cell_GranzymBEr167Di_Er167","Cell_HLADRYb174Di_Yb174","Cell_Histone3Gd160Di_Gd160","Cell_ICOSNd148Di_Nd148","Cell_Ki67Er168Di_Er168","Cell_Lag3Eu153Di_Eu153","Cell_MembraneIn115Di_In115","Cell_PD1NAT105Lu175Di_Lu175","Cell_PDL1Nd150Di_Nd150","Cell_PDL2Yb172Di_Yb172","Cell_TbetNd145Di_Nd145","Cell_Tim3Sm154Di_Sm154","Cell_VimentinNd143Di_Nd143","Cell_pStat3Gd158Di_Gd158","Area","Eccentricity","Solidity","Extent","EulerNumber","Perimeter","MajorAxisLength","MinorAxisLength","Orientation","X_position","Y_position","Percent_Touching","Number_Neighbors","neighbour_4_CellId1","neighbour_4_CellId2","neighbour_4_CellId3","neighbour_4_CellId4","neighbour_4_CellId5","neighbour_4_CellId6","neighbour_4_CellId7","neighbour_4_CellId8","neighbour_4_CellId9","neighbour_4_CellId10","tSNE8718383312_1","tSNE8718383312_2","Phenograph5341189162","Phenograph8498759920"
"1",274864,1,0.952380952380952,0.238095238095238,0.380952380952381,1.66666666666667,4.80952380952381,0.333333333333333,0.142857142857143,0.333333333333333,0.761904761904762,20.3333333333333,3.47619047619048,3.57142857142857,27.6666666666667,0.904761904761905,10.3333333333333,0.0476190476190476,30.7619047619048,52.9523809523809,0.142857142857143,0.523809523809524,4.04761904761905,0.428571428571429,268.619047619048,1,0.285714285714286,0.238095238095238,10.7619047619048,0.0476190476190476,0.571428571428571,0.857142857142857,0.285714285714286,1.0952380952381,2.47619047619048,2,21,0.695657280639183,0.954545454545455,0.84,1,13.844,6.24083735998566,4.48325418572562,-52.0181217339632,508,3,0.5625,2,36,168,0,0,0,0,0,0,0,0,0,0,0,10
"2",274864,2,0.791666666666667,0.25,0.208333333333333,1.33333333333333,4.29166666666667,0.0833333333333333,0.25,0.166666666666667,0.708333333333333,14,1.29166666666667,1.33333333333333,1.75,0.416666666666667,6.95833333333333,0.0833333333333333,30.1666666666667,46.0833333333333,0.666666666666667,0.333333333333333,3.125,0.333333333333333,167.375,0.791666666666667,0.333333333333333,0.0833333333333333,4.5,0.0416666666666667,0.208333333333333,0.666666666666667,0.0833333333333333,1.04166666666667,3.20833333333333,0.958333333333333,24,0.803462224450825,0.923076923076923,0.666666666666667,1,16.565,7.46881944554706,4.44660450741615,44.2927883942989,672.166666666667,3,0.263157894736842,1,144,0,0,0,0,0,0,0,0,0,0,0,0,1
"3",274864,3,1.53333333333333,0.6,0.466666666666667,1.6,2.06666666666667,0.133333333333333,0,0.333333333333333,2.33333333333333,9.53333333333333,5.46666666666667,6.86666666666667,3.33333333333333,0.733333333333333,10.1333333333333,0.133333333333333,35.8666666666667,59.7333333333333,0.6,0.466666666666667,4.46666666666667,0.4,189.666666666667,2.6,0.333333333333333,0.133333333333333,10.7333333333333,0.133333333333333,0.866666666666667,1.06666666666667,0.333333333333333,0.8,0.733333333333333,1.6,15,0.901417420160618,1,0.714285714285714,1,12.918,6.91943949021598,2.99577877597346,10.6089847883893,154.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"4",274864,4,0.857142857142857,0.142857142857143,0.142857142857143,2.85714285714286,1.85714285714286,0.142857142857143,0,0.571428571428571,1.28571428571429,8.71428571428571,7.71428571428571,5.85714285714286,1.42857142857143,1.42857142857143,6,0.285714285714286,29.5714285714286,49.5714285714286,0.142857142857143,0.428571428571429,2.28571428571429,0.428571428571429,232.285714285714,0.571428571428571,0,0.285714285714286,9.42857142857143,0,1.71428571428571,1.28571428571429,0.571428571428571,0.428571428571429,1,2.42857142857143,7,0.871771729328878,0.875,0.583333333333333,1,7.683,4.651537027776,2.27884515753439,-41.5786132936845,538.571428571429,4.85714285714286,0.571428571428571,2,67,92,0,0,0,0,0,0,0,0,0,0,0,4
"5",274864,5,1.05555555555556,0.222222222222222,0.222222222222222,0.833333333333333,6.66666666666667,0.0555555555555556,0.166666666666667,0.277777777777778,0.5,27.8333333333333,4.55555555555556,1.61111111111111,2.22222222222222,0.388888888888889,11.8333333333333,0.166666666666667,25.7222222222222,37.4444444444444,0.277777777777778,0.222222222222222,3.16666666666667,0.388888888888889,142.222222222222,1.61111111111111,0.388888888888889,0,6.72222222222222,0.0555555555555556,0.444444444444444,1.05555555555556,0.222222222222222,0.333333333333333,3.16666666666667,0.944444444444444,18,0.959371900246528,0.75,0.321428571428571,1,19.766,10.2279362601773,2.88575665340813,-48.4021297813042,913.277777777778,3.44444444444444,0.555555555555556,3,13,97,249,0,0,0,0,0,0,0,0,0,0,1
"6",274864,6,2.4,0.6,0,2.2,1.8,0.6,0.4,0.2,1,16.2,2.4,3.8,2,0.4,11.6,0.2,61.4,104.4,0.2,0.6,3,0.6,100,2.2,0,0.6,11.6,0,0.4,1.4,0.2,1.8,3.8,1.6,5,0.743786467142022,1,0.555555555555556,1,5.814,3.52984968658715,2.35941260841915,55.9007047431759,1200,4.2,0.4,1,135,0,0,0,0,0,0,0,0,0,0,0,0,6
"7",274864,7,1.32608695652174,0.391304347826087,0.369565217391304,1.91304347826087,6.52173913043478,0.0652173913043478,0.108695652173913,0.5,0.804347826086957,32.3478260869565,2.67391304347826,1.71739130434783,3.32608695652174,0.5,14.7608695652174,0.239130434782609,27.4130434782609,47.6304347826087,1.23913043478261,0.347826086956522,3.58695652173913,0.456521739130435,133.45652173913,0.956521739130435,0.239130434782609,0.108695652173913,7.60869565217391,0.0217391304347826,0.695652173913043,1.08695652173913,0.195652173913043,1.32608695652174,2.08695652173913,1.26086956521739,46,0.579078446680271,0.978723404255319,0.821428571428571,1,22.263,8.72563262679323,7.11376245707136,-25.7164730822778,1647.80434782609,3.52173913043478,0.230769230769231,2,103,212,0,0,0,0,0,0,0,0,0,0,0,1
"8",274864,8,1.66666666666667,1,0.333333333333333,1,2.33333333333333,0,0.333333333333333,0,4.33333333333333,6.33333333333333,7,6.33333333333333,3.66666666666667,0.666666666666667,9,0,38.3333333333333,72,0,0.666666666666667,2.33333333333333,0.333333333333333,227.333333333333,2,0.333333333333333,0,8.33333333333333,0.333333333333333,1,1,0,1,1,2.33333333333333,3,0.730296743340221,1,0.75,1,3.093,2.58198889747161,1.76383420737639,45,168.666666666667,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"9",274864,9,1,0.388888888888889,0.277777777777778,1.61111111111111,2.5,0.0555555555555556,0.111111111111111,0.277777777777778,1.11111111111111,10.9444444444444,3.27777777777778,3.66666666666667,1.5,0.5,5.5,0.111111111111111,15.8888888888889,26.8333333333333,0.388888888888889,0.166666666666667,2.77777777777778,0.222222222222222,120.722222222222,2.05555555555556,0.555555555555556,0.0555555555555556,4.05555555555556,0,0.555555555555556,0.388888888888889,0.166666666666667,0.555555555555556,0.722222222222222,1.72222222222222,18,0.816521890018668,0.947368421052632,0.75,1,13.381,6.50650794268887,3.75630121744399,3.618461012984,271.333333333333,4.83333333333333,0.666666666666667,3,10,27,150,0,0,0,0,0,0,0,0,0,0,9
"10",274864,10,1.08,0.28,0.2,2,3.6,0.2,0.44,0.12,2.2,12.84,7.56,5.76,2.8,0.6,10.28,0.16,39.48,73.68,0.68,1.36,4.44,0.64,199.92,2.48,0.32,0.08,6.84,0,0.64,0.8,0.2,0.6,6.8,1.96,25,0.871845127012498,0.833333333333333,0.595238095238095,1,18.343,8.72165143527883,4.27170491819899,46.3703952970913,279.32,3.64,0.454545454545455,2,9,107,0,0,0,0,0,0,0,0,0,0,0,12
"11",274864,11,0.625,0.4375,0.1875,1,1.6875,0.1875,0.4375,0.25,1.0625,9.0625,3.9375,3.6875,2.3125,0.8125,10.1875,0.1875,23.1875,38.125,0.5625,0.25,3.25,0.5,143.1875,0.8125,0.25,0.1875,7.375,0,0.625,0.6875,0.375,0.9375,3.9375,1.1875,16,0.8339316965129,0.842105263157895,0.533333333333333,1,13.778,6.58343601804253,3.63318549801782,48.813023458419,367.0625,3.9375,0.333333333333333,1,152,0,0,0,0,0,0,0,0,0,0,0,0,4
"12",274864,12,0.829268292682927,0.390243902439024,0.219512195121951,1.85365853658537,9.19512195121951,0.170731707317073,0.146341463414634,0.268292682926829,1.29268292682927,29.1951219512195,7.26829268292683,3.31707317073171,2.07317073170732,0.829268292682927,10.5365853658537,0.292682926829268,49,81.1219512195122,0.365853658536585,0.390243902439024,4.29268292682927,0.585365853658537,216.073170731707,1.41463414634146,0.317073170731707,0.24390243902439,7.68292682926829,0.0731707317073171,0.585365853658537,1.04878048780488,0.341463414634146,0.560975609756098,2.07317073170732,2.02439024390244,41,0.782002446208338,0.891304347826087,0.759259259259259,1,22.999,9.53415121394256,5.94240152818389,6.2899424167934,631.170731707317,3.07317073170732,0.68,2,82,94,0,0,0,0,0,0,0,0,0,0,0,2
